ID;SID;x;y;z
3344;438;17.50;101.75;110.30
3345;439;17.50;101.25;110.35
3346;439;17.50;101.25;110.30
3347;439;17.50;101.75;110.35
3348;439;17.50;101.75;110.30
3349;439;18.00;101.25;110.35
3350;439;18.00;101.25;110.30
3351;439;18.00;101.75;110.35
3352;439;18.00;101.75;110.30
3353;440;17.50;100.75;110.35
3354;440;17.50;100.75;110.30
3355;440;17.50;101.25;110.35
3356;440;17.50;101.25;110.30
3357;440;18.00;100.75;110.35
3358;440;18.00;100.75;110.30
3359;440;18.00;101.25;110.35
3360;440;18.00;101.25;110.30
3361;441;18.00;100.75;110.35
3362;441;18.00;100.75;110.30
3363;441;18.00;101.25;110.35
3364;441;18.00;101.25;110.30
3365;441;18.50;100.75;110.35
3366;441;18.50;100.75;110.30
3367;441;18.50;101.25;110.35
3368;441;18.50;101.25;110.30
3369;442;18.00;101.25;110.35
3370;442;18.00;101.25;110.30
3371;442;18.00;101.75;110.35
3372;442;18.00;101.75;110.30
3373;442;18.50;101.25;110.35
3374;442;18.50;101.25;110.30
3375;442;18.50;101.75;110.35
3376;442;18.50;101.75;110.30
3377;443;18.50;101.25;110.35
3378;443;18.50;101.25;110.30
3379;443;18.50;101.75;110.35
3380;443;18.50;101.75;110.30
3381;443;19.00;101.25;110.35
3382;443;19.00;101.25;110.30
3383;443;19.00;101.75;110.35
3384;443;19.00;101.75;110.30
3385;444;18.50;100.75;110.35
3386;444;18.50;100.75;110.30
3387;444;18.50;101.25;110.35
3388;444;18.50;101.25;110.30
3389;444;19.00;100.75;110.35
3390;444;19.00;100.75;110.30
3391;444;19.00;101.25;110.35
3392;444;19.00;101.25;110.30
3393;458;17.00;101.75;110.30
3394;458;17.00;101.75;110.25
3395;458;17.00;102.25;110.30
3396;458;17.00;102.25;110.25
3397;458;17.50;101.75;110.30
3398;458;17.50;101.75;110.25
3399;458;17.50;102.25;110.30
3400;458;17.50;102.25;110.25
3401;459;17.00;102.25;110.30
3402;459;17.00;102.25;110.25
3403;459;17.00;102.75;110.30
3404;459;17.00;102.75;110.25
3405;459;17.50;102.25;110.30
3406;459;17.50;102.25;110.25
3407;459;17.50;102.75;110.30
3408;459;17.50;102.75;110.25
3409;460;17.50;101.75;110.30
3410;460;17.50;101.75;110.25
3411;460;17.50;102.25;110.30
3412;460;17.50;102.25;110.25
3413;460;18.00;101.75;110.30
3414;460;18.00;101.75;110.25
3415;460;18.00;102.25;110.30
3416;460;18.00;102.25;110.25
3417;461;18.00;101.75;110.30
3418;461;18.00;101.75;110.25
3419;461;18.00;102.25;110.30
3420;461;18.00;102.25;110.25
3421;461;18.50;101.75;110.30
3422;461;18.50;101.75;110.25
3423;461;18.50;102.25;110.30
3424;461;18.50;102.25;110.25
3425;462;18.50;101.75;110.30
3426;462;18.50;101.75;110.25
3427;462;18.50;102.25;110.30
3428;462;18.50;102.25;110.25
3429;462;19.00;101.75;110.30
3430;462;19.00;101.75;110.25
3431;462;19.00;102.25;110.30
3432;462;19.00;102.25;110.25
3433;450;17.00;100.75;110.30
3434;450;17.00;100.75;110.25
3435;450;17.00;101.25;110.30
3436;450;17.00;101.25;110.25
3437;450;17.50;100.75;110.30
3438;450;17.50;100.75;110.25
3439;450;17.50;101.25;110.30
3440;450;17.50;101.25;110.25
3441;451;17.00;101.25;110.30
3442;451;17.00;101.25;110.25
3443;451;17.00;101.75;110.30
3444;451;17.00;101.75;110.25
3445;451;17.50;101.25;110.30
3446;451;17.50;101.25;110.25
3447;451;17.50;101.75;110.30
3448;451;17.50;101.75;110.25
3449;452;17.50;101.25;110.30
3450;452;17.50;101.25;110.25
3451;452;17.50;101.75;110.30
3452;452;17.50;101.75;110.25
3453;452;18.00;101.25;110.30
3454;452;18.00;101.25;110.25
3455;452;18.00;101.75;110.30
3456;452;18.00;101.75;110.25
3457;453;17.50;100.75;110.30
3458;453;17.50;100.75;110.25
3459;453;17.50;101.25;110.30
3460;453;17.50;101.25;110.25
3461;453;18.00;100.75;110.30
3462;453;18.00;100.75;110.25
3463;453;18.00;101.25;110.30
3464;453;18.00;101.25;110.25
3465;454;18.00;100.75;110.30
3466;454;18.00;100.75;110.25
3467;454;18.00;101.25;110.30
3468;454;18.00;101.25;110.25
3469;454;18.50;100.75;110.30
3470;454;18.50;100.75;110.25
3471;454;18.50;101.25;110.30
3472;454;18.50;101.25;110.25
3473;455;18.00;101.25;110.30
3474;455;18.00;101.25;110.25
3475;455;18.00;101.75;110.30
3476;455;18.00;101.75;110.25
3477;455;18.50;101.25;110.30
3478;455;18.50;101.25;110.25
3479;455;18.50;101.75;110.30
3480;455;18.50;101.75;110.25
3481;456;18.50;101.25;110.30
3482;456;18.50;101.25;110.25
3483;456;18.50;101.75;110.30
3484;456;18.50;101.75;110.25
3485;456;19.00;101.25;110.30
3486;456;19.00;101.25;110.25
3487;456;19.00;101.75;110.30
3488;456;19.00;101.75;110.25
3489;457;18.50;100.75;110.30
3490;457;18.50;100.75;110.25
3491;457;18.50;101.25;110.30
3492;457;18.50;101.25;110.25
3493;457;19.00;100.75;110.30
3494;457;19.00;100.75;110.25
3495;457;19.00;101.25;110.30
3496;457;19.00;101.25;110.25
3497;471;17.00;101.75;110.25
3498;471;17.00;101.75;110.20
3499;471;17.00;102.25;110.25
3500;471;17.00;102.25;110.20
3501;471;17.50;101.75;110.25
3502;471;17.50;101.75;110.20
3503;471;17.50;102.25;110.25
3504;471;17.50;102.25;110.20
3505;472;17.00;102.25;110.25
3506;472;17.00;102.25;110.20
3507;472;17.00;102.75;110.25
3508;472;17.00;102.75;110.20
3509;472;17.50;102.25;110.25
3510;472;17.50;102.25;110.20
3511;472;17.50;102.75;110.25
3512;472;17.50;102.75;110.20
3513;473;17.50;101.75;110.25
3514;473;17.50;101.75;110.20
3515;473;17.50;102.25;110.25
3516;473;17.50;102.25;110.20
3517;473;18.00;101.75;110.25
3518;473;18.00;101.75;110.20
3519;473;18.00;102.25;110.25
3520;473;18.00;102.25;110.20
3521;474;18.00;101.75;110.25
3522;474;18.00;101.75;110.20
3523;474;18.00;102.25;110.25
3524;474;18.00;102.25;110.20
3525;474;18.50;101.75;110.25
3526;474;18.50;101.75;110.20
3527;474;18.50;102.25;110.25
3528;474;18.50;102.25;110.20
3529;475;18.50;101.75;110.25
3530;475;18.50;101.75;110.20
3531;475;18.50;102.25;110.25
3532;475;18.50;102.25;110.20
3533;475;19.00;101.75;110.25
3534;475;19.00;101.75;110.20
3535;475;19.00;102.25;110.25
3536;475;19.00;102.25;110.20
3537;463;17.00;100.75;110.25
3538;463;17.00;100.75;110.20
3539;463;17.00;101.25;110.25
3540;463;17.00;101.25;110.20
3541;463;17.50;100.75;110.25
3542;463;17.50;100.75;110.20
3543;463;17.50;101.25;110.25
3544;463;17.50;101.25;110.20
3545;464;17.00;101.25;110.25
3546;464;17.00;101.25;110.20
3547;464;17.00;101.75;110.25
3548;464;17.00;101.75;110.20
3549;464;17.50;101.25;110.25
3550;464;17.50;101.25;110.20
3551;464;17.50;101.75;110.25
3552;464;17.50;101.75;110.20
3553;465;17.50;101.25;110.25
3554;465;17.50;101.25;110.20
3555;465;17.50;101.75;110.25
3556;465;17.50;101.75;110.20
3557;465;18.00;101.25;110.25
3558;465;18.00;101.25;110.20
3559;465;18.00;101.75;110.25
3560;465;18.00;101.75;110.20
3561;466;17.50;100.75;110.25
3562;466;17.50;100.75;110.20
3563;466;17.50;101.25;110.25
3564;466;17.50;101.25;110.20
3565;466;18.00;100.75;110.25
3566;466;18.00;100.75;110.20
3567;466;18.00;101.25;110.25
3568;466;18.00;101.25;110.20
3569;467;18.00;100.75;110.25
3570;467;18.00;100.75;110.20
3571;467;18.00;101.25;110.25
3572;467;18.00;101.25;110.20
3573;467;18.50;100.75;110.25
3574;467;18.50;100.75;110.20
3575;467;18.50;101.25;110.25
3576;467;18.50;101.25;110.20
3577;468;18.00;101.25;110.25
3578;468;18.00;101.25;110.20
3579;468;18.00;101.75;110.25
3580;468;18.00;101.75;110.20
3581;468;18.50;101.25;110.25
3582;468;18.50;101.25;110.20
3583;468;18.50;101.75;110.25
3584;468;18.50;101.75;110.20
3585;469;18.50;101.25;110.25
3586;469;18.50;101.25;110.20
3587;469;18.50;101.75;110.25
3588;469;18.50;101.75;110.20
3589;469;19.00;101.25;110.25
3590;469;19.00;101.25;110.20
3591;469;19.00;101.75;110.25
3592;469;19.00;101.75;110.20
3593;470;18.50;100.75;110.25
3594;470;18.50;100.75;110.20
3595;470;18.50;101.25;110.25
3596;470;18.50;101.25;110.20
3597;470;19.00;100.75;110.25
3598;470;19.00;100.75;110.20
3599;470;19.00;101.25;110.25
3600;470;19.00;101.25;110.20
3601;484;17.00;101.75;110.20
3602;484;17.00;101.75;110.15
3603;484;17.00;102.25;110.20
3604;484;17.00;102.25;110.15
3605;484;17.50;101.75;110.20
3606;484;17.50;101.75;110.15
3607;484;17.50;102.25;110.20
3608;484;17.50;102.25;110.15
3609;485;17.00;102.25;110.20
3610;485;17.00;102.25;110.15
3611;485;17.00;102.75;110.20
3612;485;17.00;102.75;110.15
3613;485;17.50;102.25;110.20
3614;485;17.50;102.25;110.15
3615;485;17.50;102.75;110.20
3616;485;17.50;102.75;110.15
3617;486;17.50;101.75;110.20
3618;486;17.50;101.75;110.15
3619;486;17.50;102.25;110.20
3620;486;17.50;102.25;110.15
3621;486;18.00;101.75;110.20
3622;486;18.00;101.75;110.15
3623;486;18.00;102.25;110.20
3624;486;18.00;102.25;110.15
3625;487;18.00;101.75;110.20
3626;487;18.00;101.75;110.15
3627;487;18.00;102.25;110.20
3628;487;18.00;102.25;110.15
3629;487;18.50;101.75;110.20
3630;487;18.50;101.75;110.15
3631;487;18.50;102.25;110.20
3632;487;18.50;102.25;110.15
3633;488;18.50;101.75;110.20
3634;488;18.50;101.75;110.15
3635;488;18.50;102.25;110.20
3636;488;18.50;102.25;110.15
3637;488;19.00;101.75;110.20
3638;488;19.00;101.75;110.15
3639;488;19.00;102.25;110.20
3640;488;19.00;102.25;110.15
3641;476;17.00;100.75;110.20
3642;476;17.00;100.75;110.15
3643;476;17.00;101.25;110.20
3644;476;17.00;101.25;110.15
3645;476;17.50;100.75;110.20
3646;476;17.50;100.75;110.15
3647;476;17.50;101.25;110.20
3648;476;17.50;101.25;110.15
3649;477;17.00;101.25;110.20
3650;477;17.00;101.25;110.15
3651;477;17.00;101.75;110.20
3652;477;17.00;101.75;110.15
3653;477;17.50;101.25;110.20
3654;477;17.50;101.25;110.15
3655;477;17.50;101.75;110.20
3656;477;17.50;101.75;110.15
3657;478;17.50;101.25;110.20
3658;478;17.50;101.25;110.15
3659;478;17.50;101.75;110.20
3660;478;17.50;101.75;110.15
3661;478;18.00;101.25;110.20
3662;478;18.00;101.25;110.15
3663;478;18.00;101.75;110.20
3664;478;18.00;101.75;110.15
3665;479;17.50;100.75;110.20
3666;479;17.50;100.75;110.15
3667;479;17.50;101.25;110.20
3668;479;17.50;101.25;110.15
3669;479;18.00;100.75;110.20
3670;479;18.00;100.75;110.15
3671;479;18.00;101.25;110.20
3672;479;18.00;101.25;110.15
3673;480;18.00;100.75;110.20
3674;480;18.00;100.75;110.15
3675;480;18.00;101.25;110.20
3676;480;18.00;101.25;110.15
3677;480;18.50;100.75;110.20
3678;480;18.50;100.75;110.15
3679;480;18.50;101.25;110.20
3680;480;18.50;101.25;110.15
3681;481;18.00;101.25;110.20
3682;481;18.00;101.25;110.15
3683;481;18.00;101.75;110.20
3684;481;18.00;101.75;110.15
3685;481;18.50;101.25;110.20
3686;481;18.50;101.25;110.15
3687;481;18.50;101.75;110.20
3688;481;18.50;101.75;110.15
3689;482;18.50;101.25;110.20
3690;482;18.50;101.25;110.15
3691;482;18.50;101.75;110.20
3692;482;18.50;101.75;110.15
3693;482;19.00;101.25;110.20
3694;482;19.00;101.25;110.15
3695;482;19.00;101.75;110.20
3696;482;19.00;101.75;110.15
3697;483;18.50;100.75;110.20
3698;483;18.50;100.75;110.15
3699;483;18.50;101.25;110.20
3700;483;18.50;101.25;110.15
3701;483;19.00;100.75;110.20
3702;483;19.00;100.75;110.15
3703;483;19.00;101.25;110.20
3704;483;19.00;101.25;110.15
3705;492;17.00;101.75;110.15
3706;492;17.00;101.75;110.10
3707;492;17.00;102.25;110.15
3708;492;17.00;102.25;110.10
3709;492;17.50;101.75;110.15
3710;492;17.50;101.75;110.10
3711;492;17.50;102.25;110.15
3712;492;17.50;102.25;110.10
3713;493;17.50;101.75;110.15
3714;493;17.50;101.75;110.10
3715;493;17.50;102.25;110.15
3716;493;17.50;102.25;110.10
3717;493;18.00;101.75;110.15
3718;493;18.00;101.75;110.10
3719;493;18.00;102.25;110.15
3720;493;18.00;102.25;110.10
3721;494;18.00;101.75;110.15
3722;494;18.00;101.75;110.10
3723;494;18.00;102.25;110.15
3724;494;18.00;102.25;110.10
3725;494;18.50;101.75;110.15
3726;494;18.50;101.75;110.10
3727;494;18.50;102.25;110.15
3728;494;18.50;102.25;110.10
3729;489;17.00;101.25;110.15
3730;489;17.00;101.25;110.10
3731;489;17.00;101.75;110.15
3732;489;17.00;101.75;110.10
3733;489;17.50;101.25;110.15
3734;489;17.50;101.25;110.10
3735;489;17.50;101.75;110.15
3736;489;17.50;101.75;110.10
3737;490;17.50;101.25;110.15
3738;490;17.50;101.25;110.10
3739;490;17.50;101.75;110.15
3740;490;17.50;101.75;110.10
3741;490;18.00;101.25;110.15
3742;490;18.00;101.25;110.10
3743;490;18.00;101.75;110.15
3744;490;18.00;101.75;110.10
3745;491;18.00;101.25;110.15
3746;491;18.00;101.25;110.10
3747;491;18.00;101.75;110.15
3748;491;18.00;101.75;110.10
3749;491;18.50;101.25;110.15
3750;491;18.50;101.25;110.10
3751;491;18.50;101.75;110.15
3752;491;18.50;101.75;110.10
3753;498;17.00;101.75;110.10
3754;498;17.00;101.75;110.05
3755;498;17.00;102.25;110.10
3756;498;17.00;102.25;110.05
3757;498;17.50;101.75;110.10
3758;498;17.50;101.75;110.05
3759;498;17.50;102.25;110.10
3760;498;17.50;102.25;110.05
3761;499;17.50;101.75;110.10
3762;499;17.50;101.75;110.05
3763;499;17.50;102.25;110.10
3764;499;17.50;102.25;110.05
3765;499;18.00;101.75;110.10
3766;499;18.00;101.75;110.05
3767;499;18.00;102.25;110.10
3768;499;18.00;102.25;110.05
3769;500;18.00;101.75;110.10
3770;500;18.00;101.75;110.05
3771;500;18.00;102.25;110.10
3772;500;18.00;102.25;110.05
3773;500;18.50;101.75;110.10
3774;500;18.50;101.75;110.05
3775;500;18.50;102.25;110.10
3776;500;18.50;102.25;110.05
3777;495;17.00;101.25;110.10
3778;495;17.00;101.25;110.05
3779;495;17.00;101.75;110.10
3780;495;17.00;101.75;110.05
3781;495;17.50;101.25;110.10
3782;495;17.50;101.25;110.05
3783;495;17.50;101.75;110.10
3784;495;17.50;101.75;110.05
3785;496;17.50;101.25;110.10
3786;496;17.50;101.25;110.05
3787;496;17.50;101.75;110.10
3788;496;17.50;101.75;110.05
3789;496;18.00;101.25;110.10
3790;496;18.00;101.25;110.05
3791;496;18.00;101.75;110.10
3792;496;18.00;101.75;110.05
3793;497;18.00;101.25;110.10
3794;497;18.00;101.25;110.05
3795;497;18.00;101.75;110.10
3796;497;18.00;101.75;110.05
3797;497;18.50;101.25;110.10
3798;497;18.50;101.25;110.05
3799;497;18.50;101.75;110.10
3800;497;18.50;101.75;110.05
3801;504;17.00;101.75;110.05
3802;504;17.00;101.75;110.00
3803;504;17.00;102.25;110.05
3804;504;17.00;102.25;110.00
3805;504;17.50;101.75;110.05
3806;504;17.50;101.75;110.00
3807;504;17.50;102.25;110.05
3808;504;17.50;102.25;110.00
3809;505;17.50;101.75;110.05
3810;505;17.50;101.75;110.00
3811;505;17.50;102.25;110.05
3812;505;17.50;102.25;110.00
3813;505;18.00;101.75;110.05
3814;505;18.00;101.75;110.00
3815;505;18.00;102.25;110.05
3816;505;18.00;102.25;110.00
3817;506;18.00;101.75;110.05
3818;506;18.00;101.75;110.00
3819;506;18.00;102.25;110.05
3820;506;18.00;102.25;110.00
3821;506;18.50;101.75;110.05
3822;506;18.50;101.75;110.00
3823;506;18.50;102.25;110.05
3824;506;18.50;102.25;110.00
3825;501;17.00;101.25;110.05
3826;501;17.00;101.25;110.00
3827;501;17.00;101.75;110.05
3828;501;17.00;101.75;110.00
3829;501;17.50;101.25;110.05
3830;501;17.50;101.25;110.00
3831;501;17.50;101.75;110.05
3832;501;17.50;101.75;110.00
3833;502;17.50;101.25;110.05
3834;502;17.50;101.25;110.00
3835;502;17.50;101.75;110.05
3836;502;17.50;101.75;110.00
3837;502;18.00;101.25;110.05
3838;502;18.00;101.25;110.00
3839;502;18.00;101.75;110.05
3840;502;18.00;101.75;110.00
3841;503;18.00;101.25;110.05
3842;503;18.00;101.25;110.00
3843;503;18.00;101.75;110.05
3844;503;18.00;101.75;110.00
3845;503;18.50;101.25;110.05
3846;503;18.50;101.25;110.00
3847;503;18.50;101.75;110.05
3848;503;18.50;101.75;110.00
3849;510;17.00;101.75;110.00
3850;510;17.00;101.75;109.95
3851;510;17.00;102.25;110.00
3852;510;17.00;102.25;109.95
3853;510;17.50;101.75;110.00
3854;510;17.50;101.75;109.95
3855;510;17.50;102.25;110.00
3856;510;17.50;102.25;109.95
3857;511;17.50;101.75;110.00
3858;511;17.50;101.75;109.95
3859;511;17.50;102.25;110.00
3860;511;17.50;102.25;109.95
3861;511;18.00;101.75;110.00
3862;511;18.00;101.75;109.95
3863;511;18.00;102.25;110.00
3864;511;18.00;102.25;109.95
3865;512;18.00;101.75;110.00
3866;512;18.00;101.75;109.95
3867;512;18.00;102.25;110.00
3868;512;18.00;102.25;109.95
3869;512;18.50;101.75;110.00
3870;512;18.50;101.75;109.95
3871;512;18.50;102.25;110.00
3872;512;18.50;102.25;109.95
3873;507;17.00;101.25;110.00
3874;507;17.00;101.25;109.95
3875;507;17.00;101.75;110.00
3876;507;17.00;101.75;109.95
3877;507;17.50;101.25;110.00
3878;507;17.50;101.25;109.95
3879;507;17.50;101.75;110.00
3880;507;17.50;101.75;109.95
3881;508;17.50;101.25;110.00
3882;508;17.50;101.25;109.95
3883;508;17.50;101.75;110.00
3884;508;17.50;101.75;109.95
3885;508;18.00;101.25;110.00
3886;508;18.00;101.25;109.95
3887;508;18.00;101.75;110.00
3888;508;18.00;101.75;109.95
3889;509;18.00;101.25;110.00
3890;509;18.00;101.25;109.95
3891;509;18.00;101.75;110.00
3892;509;18.00;101.75;109.95
3893;509;18.50;101.25;110.00
3894;509;18.50;101.25;109.95
3895;509;18.50;101.75;110.00
3896;509;18.50;101.75;109.95
3897;516;17.00;101.75;109.95
3898;516;17.00;101.75;109.90
3899;516;17.00;102.25;109.95
3900;516;17.00;102.25;109.90
3901;516;17.50;101.75;109.95
3902;516;17.50;101.75;109.90
3903;516;17.50;102.25;109.95
3904;516;17.50;102.25;109.90
3905;517;17.50;101.75;109.95
3906;517;17.50;101.75;109.90
3907;517;17.50;102.25;109.95
3908;517;17.50;102.25;109.90
3909;517;18.00;101.75;109.95
3910;517;18.00;101.75;109.90
3911;517;18.00;102.25;109.95
3912;517;18.00;102.25;109.90
3913;518;18.00;101.75;109.95
3914;518;18.00;101.75;109.90
3915;518;18.00;102.25;109.95
3916;518;18.00;102.25;109.90
3917;518;18.50;101.75;109.95
3918;518;18.50;101.75;109.90
3919;518;18.50;102.25;109.95
3920;518;18.50;102.25;109.90
3921;513;17.00;101.25;109.95
3922;513;17.00;101.25;109.90
3923;513;17.00;101.75;109.95
3924;513;17.00;101.75;109.90
3925;513;17.50;101.25;109.95
3926;513;17.50;101.25;109.90
3927;513;17.50;101.75;109.95
3928;513;17.50;101.75;109.90
3929;514;17.50;101.25;109.95
3930;514;17.50;101.25;109.90
3931;514;17.50;101.75;109.95
3932;514;17.50;101.75;109.90
3933;514;18.00;101.25;109.95
3934;514;18.00;101.25;109.90
3935;514;18.00;101.75;109.95
3936;514;18.00;101.75;109.90
3937;515;18.00;101.25;109.95
3938;515;18.00;101.25;109.90
3939;515;18.00;101.75;109.95
3940;515;18.00;101.75;109.90
3941;515;18.50;101.25;109.95
3942;515;18.50;101.25;109.90
3943;515;18.50;101.75;109.95
3944;515;18.50;101.75;109.90
3945;522;17.00;101.75;109.90
3946;522;17.00;101.75;109.85
3947;522;17.00;102.25;109.90
3948;522;17.00;102.25;109.85
3949;522;17.50;101.75;109.90
3950;522;17.50;101.75;109.85
3951;522;17.50;102.25;109.90
3952;522;17.50;102.25;109.85
3953;523;17.50;101.75;109.90
3954;523;17.50;101.75;109.85
3955;523;17.50;102.25;109.90
3956;523;17.50;102.25;109.85
3957;523;18.00;101.75;109.90
3958;523;18.00;101.75;109.85
3959;523;18.00;102.25;109.90
3960;523;18.00;102.25;109.85
3961;524;18.00;101.75;109.90
3962;524;18.00;101.75;109.85
3963;524;18.00;102.25;109.90
3964;524;18.00;102.25;109.85
3965;524;18.50;101.75;109.90
3966;524;18.50;101.75;109.85
3967;524;18.50;102.25;109.90
3968;524;18.50;102.25;109.85
3969;519;17.00;101.25;109.90
3970;519;17.00;101.25;109.85
3971;519;17.00;101.75;109.90
3972;519;17.00;101.75;109.85
3973;519;17.50;101.25;109.90
3974;519;17.50;101.25;109.85
3975;519;17.50;101.75;109.90
3976;519;17.50;101.75;109.85
3977;520;17.50;101.25;109.90
3978;520;17.50;101.25;109.85
3979;520;17.50;101.75;109.90
3980;520;17.50;101.75;109.85
3981;520;18.00;101.25;109.90
3982;520;18.00;101.25;109.85
3983;520;18.00;101.75;109.90
3984;520;18.00;101.75;109.85
3985;521;18.00;101.25;109.90
3986;521;18.00;101.25;109.85
3987;521;18.00;101.75;109.90
3988;521;18.00;101.75;109.85
3989;521;18.50;101.25;109.90
3990;521;18.50;101.25;109.85
3991;521;18.50;101.75;109.90
3992;521;18.50;101.75;109.85
3993;528;17.00;101.75;109.85
3994;528;17.00;101.75;109.80
3995;528;17.00;102.25;109.85
3996;528;17.00;102.25;109.80
3997;528;17.50;101.75;109.85
3998;528;17.50;101.75;109.80
3999;528;17.50;102.25;109.85
4000;528;17.50;102.25;109.80
4001;529;17.50;101.75;109.85
4002;529;17.50;101.75;109.80
4003;529;17.50;102.25;109.85
4004;529;17.50;102.25;109.80
4005;529;18.00;101.75;109.85
4006;529;18.00;101.75;109.80
4007;529;18.00;102.25;109.85
4008;529;18.00;102.25;109.80
4009;530;18.00;101.75;109.85
4010;530;18.00;101.75;109.80
4011;530;18.00;102.25;109.85
4012;530;18.00;102.25;109.80
4013;530;18.50;101.75;109.85
4014;530;18.50;101.75;109.80
4015;530;18.50;102.25;109.85
4016;530;18.50;102.25;109.80
4017;525;17.00;101.25;109.85
4018;525;17.00;101.25;109.80
4019;525;17.00;101.75;109.85
4020;525;17.00;101.75;109.80
4021;525;17.50;101.25;109.85
4022;525;17.50;101.25;109.80
4023;525;17.50;101.75;109.85
4024;525;17.50;101.75;109.80
4025;526;17.50;101.25;109.85
4026;526;17.50;101.25;109.80
4027;526;17.50;101.75;109.85
4028;526;17.50;101.75;109.80
4029;526;18.00;101.25;109.85
4030;526;18.00;101.25;109.80
4031;526;18.00;101.75;109.85
4032;526;18.00;101.75;109.80
4033;527;18.00;101.25;109.85
4034;527;18.00;101.25;109.80
4035;527;18.00;101.75;109.85
4036;527;18.00;101.75;109.80
4037;527;18.50;101.25;109.85
4038;527;18.50;101.25;109.80
4039;527;18.50;101.75;109.85
4040;527;18.50;101.75;109.80
4041;534;17.00;101.75;109.80
4042;534;17.00;101.75;109.75
4043;534;17.00;102.25;109.80
4044;534;17.00;102.25;109.75
4045;534;17.50;101.75;109.80
4046;534;17.50;101.75;109.75
4047;534;17.50;102.25;109.80
4048;534;17.50;102.25;109.75
4049;535;17.50;101.75;109.80
4050;535;17.50;101.75;109.75
4051;535;17.50;102.25;109.80
4052;535;17.50;102.25;109.75
4053;535;18.00;101.75;109.80
4054;535;18.00;101.75;109.75
4055;535;18.00;102.25;109.80
4056;535;18.00;102.25;109.75
4057;536;18.00;101.75;109.80
4058;536;18.00;101.75;109.75
4059;536;18.00;102.25;109.80
4060;536;18.00;102.25;109.75
4061;536;18.50;101.75;109.80
4062;536;18.50;101.75;109.75
4063;536;18.50;102.25;109.80
4064;536;18.50;102.25;109.75
4065;531;17.00;101.25;109.80
4066;531;17.00;101.25;109.75
4067;531;17.00;101.75;109.80
4068;531;17.00;101.75;109.75
4069;531;17.50;101.25;109.80
4070;531;17.50;101.25;109.75
4071;531;17.50;101.75;109.80
4072;531;17.50;101.75;109.75
4073;532;17.50;101.25;109.80
4074;532;17.50;101.25;109.75
4075;532;17.50;101.75;109.80
4076;532;17.50;101.75;109.75
4077;532;18.00;101.25;109.80
4078;532;18.00;101.25;109.75
4079;532;18.00;101.75;109.80
4080;532;18.00;101.75;109.75
4081;533;18.00;101.25;109.80
4082;533;18.00;101.25;109.75
4083;533;18.00;101.75;109.80
4084;533;18.00;101.75;109.75
4085;533;18.50;101.25;109.80
4086;533;18.50;101.25;109.75
4087;533;18.50;101.75;109.80
4088;533;18.50;101.75;109.75
4089;540;17.00;101.75;109.75
4090;540;17.00;101.75;109.70
4091;540;17.00;102.25;109.75
4092;540;17.00;102.25;109.70
4093;540;17.50;101.75;109.75
4094;540;17.50;101.75;109.70
4095;540;17.50;102.25;109.75
4096;540;17.50;102.25;109.70
4097;541;17.50;101.75;109.75
4098;541;17.50;101.75;109.70
4099;541;17.50;102.25;109.75
4100;541;17.50;102.25;109.70
4101;541;18.00;101.75;109.75
4102;541;18.00;101.75;109.70
4103;541;18.00;102.25;109.75
4104;541;18.00;102.25;109.70
4105;542;18.00;101.75;109.75
4106;542;18.00;101.75;109.70
4107;542;18.00;102.25;109.75
4108;542;18.00;102.25;109.70
4109;542;18.50;101.75;109.75
4110;542;18.50;101.75;109.70
4111;542;18.50;102.25;109.75
4112;542;18.50;102.25;109.70
4113;537;17.00;101.25;109.75
4114;537;17.00;101.25;109.70
4115;537;17.00;101.75;109.75
4116;537;17.00;101.75;109.70
4117;537;17.50;101.25;109.75
4118;537;17.50;101.25;109.70
4119;537;17.50;101.75;109.75
4120;537;17.50;101.75;109.70
4121;538;17.50;101.25;109.75
4122;538;17.50;101.25;109.70
4123;538;17.50;101.75;109.75
4124;538;17.50;101.75;109.70
4125;538;18.00;101.25;109.75
4126;538;18.00;101.25;109.70
4127;538;18.00;101.75;109.75
4128;538;18.00;101.75;109.70
4129;539;18.00;101.25;109.75
4130;539;18.00;101.25;109.70
4131;539;18.00;101.75;109.75
4132;539;18.00;101.75;109.70
4133;539;18.50;101.25;109.75
4134;539;18.50;101.25;109.70
4135;539;18.50;101.75;109.75
4136;539;18.50;101.75;109.70
4137;546;17.00;101.75;109.70
4138;546;17.00;101.75;109.65
4139;546;17.00;102.25;109.70
4140;546;17.00;102.25;109.65
4141;546;17.50;101.75;109.70
4142;546;17.50;101.75;109.65
4143;546;17.50;102.25;109.70
4144;546;17.50;102.25;109.65
4145;547;17.50;101.75;109.70
4146;547;17.50;101.75;109.65
4147;547;17.50;102.25;109.70
4148;547;17.50;102.25;109.65
4149;547;18.00;101.75;109.70
4150;547;18.00;101.75;109.65
4151;547;18.00;102.25;109.70
4152;547;18.00;102.25;109.65
4153;548;18.00;101.75;109.70
4154;548;18.00;101.75;109.65
4155;548;18.00;102.25;109.70
4156;548;18.00;102.25;109.65
4157;548;18.50;101.75;109.70
4158;548;18.50;101.75;109.65
4159;548;18.50;102.25;109.70
4160;548;18.50;102.25;109.65
4161;543;17.00;101.25;109.70
4162;543;17.00;101.25;109.65
4163;543;17.00;101.75;109.70
4164;543;17.00;101.75;109.65
4165;543;17.50;101.25;109.70
